0 42.073760661 5.83327192521 5.2326025883 0.0 0.0 0.0 38.6756551165 45.4718662054 41.9269338268 1.93423777662 5.48573030725 42.2205874952 9.73230607381 4.97947486935 39.9951798475 5.85474330496 2.33677639713 44.1523414744 5.81180054547 8.12842877947 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 90.7486218434 132.912750496 
5000 42.3746171159 5.88582715497 5.23145550747 0.00137202602238 0.000253575561215 1.50421390852e-06 38.8976000339 45.8468738548 42.2931849305 1.95964631992 5.49009331523 42.4639260987 9.80111104356 4.97383058663 40.1258038079 5.89282376128 2.32106271872 44.5812008114 5.86553267848 8.14181895135 0.00103756133955 0.00027640663179 0.000113967949359 0.00168684968045 0.000232052576521 -7.92064629145e-05 0.00163902732539 0.00016753515237 1.02538455441e-05 0.00114478999391 0.000284801335872 -1.32535646134e-05 0.000638147061964 0.000146102136323 -3.32537207746e-05 0.00193125651751 0.000248792716045 2.25506615847e-05 92.3860369882 137.402123104 
10000 42.7119892971 5.94783536294 5.23221764151 0.00132787617931 0.000242350765789 4.48405032836e-06 39.1580243399 46.2571000744 42.6911591515 2.00476216633 5.49052155542 42.7520138537 9.86841613175 4.97204495456 40.2993750493 5.93547905516 2.31848759539 45.0467872934 5.93486010556 8.14212366375 0.00104739077328 0.000243244175125 0.00016635927458 0.00159578947707 0.000241992626255 -0.000122135217011 0.00154932819957 0.000194863946815 -4.34701934411e-06 0.00115491254146 0.000250837815803 -2.87941309215e-06 0.000710261069437 0.000144129861266 1.46890197077e-05 0.00179031604194 0.000227148255447 -1.95518850808e-05 92.477701956 139.257002407 
15000 43.0392463988 6.00708804381 5.23366971445 0.00129148392913 0.000231918030957 7.02307617245e-06 39.4217445092 46.6458805473 43.0698593668 2.05669157565 5.48900063341 43.0400387572 9.92653596391 4.97164774605 40.4861881855 5.97684277958 2.32575648896 45.4853795845 6.00236090335 8.13415400406 0.0010631505192 0.000222185715082 0.000193401690574 0.00151680146873 0.000244744416622 -0.000149887290955 0.00148322962395 0.000219147687191 -7.13299136257e-06 0.00114808767986 0.000215595667973 -4.3714998527e-07 0.000743313272059 9.85607044408e-05 4.74077396392e-05 0.00169652257986 0.000209846210925 -4.18040446781e-05 92.1481672876 140.291418364 
20000 43.3583496255 6.06385668873 5.23570355251 0.00126243377499 0.000222215295656 9.2102616613e-06 39.6814318472 47.0164760438 43.4339317967 2.11343100663 5.48740601169 43.3259209437 9.97689044528 4.97162557504 40.6821185969 6.01753374332 2.34009549757 45.905324611 6.06752798481 8.12105372535 0.000987646880103 0.000194326851448 0.000182047834155 0.0014494191808 0.000242096335816 -0.000163096117173 0.00143128103731 0.00023363210913 -5.59085046147e-06 0.00113874354752 0.000188054614017 1.29124608762e-07 0.000848468883312 0.000267155479994 6.02058733553e-05 0.00166825454579 0.000258258963954 -6.62086336922e-05 91.6824085893 140.896841706 
25000 43.6709912681 6.11821661694 5.23830677159 0.00123965128876 0.000212704962536 1.15466879691e-05 39.9318170751 47.3713149079 43.7863472102 2.1726473949 5.48619106817 43.6095234999 10.0210592513 4.97180456134 40.8860954655 6.05819741074 2.35968277243 46.3100274549 6.12999617762 8.10475025987 0.00100235607668 7.56863993014e-05 0.000265552971065 0.0013910627101 0.000237288165297 -0.000177636840078 0.00138933941415 0.000239199026133 -4.11467687782e-06 0.00113035989733 0.000166343834505 1.19958278061e-06 0.000844137303148 0.000114639816533 7.89195037306e-05 0.00149333739898 0.000132982550193 -4.24527844745e-05 91.1963211261 141.259259582 
30000 43.9785618082 6.17024299043 5.24139616444 0.0012217495629 0.000203558481912 1.31894590534e-05 40.1889417858 47.7243171755 44.1291409279 2.23252721824 5.485423114 43.891379983 10.060567888 4.97245674264 41.0970388572 6.0984969001 2.38360298083 46.702065967 6.18972909658 8.08605293418 0.00103949964414 0.000148445634001 0.000228592664496 0.00141622315858 0.000345558317005 -0.000248570200941 0.00135447007859 0.000238793823372 -1.84107935224e-06 0.00112445036868 0.00015113437457 4.16255979763e-06 0.000887261538045 0.000310325715049 0.00010141145517 0.00159880575173 0.000233490812999 -9.86578395498e-05 90.7294057626 141.473034611 
35000 44.2821973081 6.22002522728 5.2449251755 0.00120787606615 0.000194776789961 1.49697043622e-05 40.4382732801 48.0687784367 44.4640520262 2.29184340018 5.48532512958 44.1718472092 10.0967583294 4.97387773763 41.3138910437 6.13793842438 2.41094391829 47.0835067981 6.24696526952 8.0654601486 0.00095883873706 0.000157777860072 0.000214199483223 0.0013648069398 0.000312036050129 -0.000237522867019 0.00132573590908 0.000235442730648 5.84011633553e-07 0.00111933262385 0.000139125271272 6.86735998103e-06 0.000864586166957 0.000156963524438 0.000121320317081 0.00151601304696 0.000326857822341 -8.25779930146e-05 90.2947743274 141.58737944 
40000 44.582715744 6.26764995674 5.24884535273 0.00119663867668 0.000186308112218 1.6332004885e-05 40.6813781666 48.4026245873 44.7926705251 2.3496114551 5.48584409062 44.4511191533 10.130423057 4.9758586461 41.536488466 6.17643857408 2.44091401898 47.4559973131 6.30186420818 8.0437625314 0.000985513835982 0.000153797713504 0.000219491529883 0.00130341030204 8.85761174755e-05 -0.000113182363929 0.00130325467473 0.000227244768093 2.66971951203e-06 0.00111505971941 0.000130251618597 8.96770304991e-06 0.00090464581187 -0.000131034616887 0.000103978572809 0.00153698250102 0.000299147775025 -0.000110684939545 89.8948246568 141.633596353 
45000 44.8806335235 6.3132352729 5.25305650391 0.00118702328368 0.000178432472365 1.74505181642e-05 40.9306372252 48.7273519792 45.1158005499 2.40532303596 5.48675653321 45.328238051 10.1633098273 5.32982891604 41.763847088 6.21380982835 2.4727089107 47.8208784255 6.35473034864 8.02103307526 0.00100864024261 0.000146988166303 0.000228752026173 0.00129718627046 0.000439364425854 -0.000334525105384 0.00128211561266 0.000218624827794 4.37755429584e-06 0.00113452482352 0.00013373286912 -1.28108564501e-05 0.000875858022947 0.000130869242035 0.000151523724545 0.00149757923009 0.000296563806777 -0.000111335781666 89.5303341293 141.632948546 
50000 45.176325619 6.35688119397 5.25756778941 0.00117867153763 0.000170832623959 1.85543886075e-05 41.185466938 49.0502828934 45.4340425275 2.45871844857 5.48810643254 45.6111907245 10.1960010306 5.32682784874 42.0451447287 6.74744849682 2.50588207979 48.1790449487 6.40582316821 7.9972556429 0.00102939471011 0.000138245552243 0.00023822757267 0.00133776654942 0.000210014394943 -0.000193721655511 0.00126411763604 0.000208708999874 6.25750824055e-06 0.00112929379543 0.000127807441445 -1.12385748873e-05 0.000914529213331 0.000108919859338 0.000127375005526 0.0014616118898 0.000377165873896 -0.000106467357015 89.2009300483 141.600171245 
55000 45.4700382954 6.39868157396 5.26231129111 0.00117112743005 0.0001636667377 1.92386385976e-05 41.4450492142 49.3809679358 45.7481704395 2.50962064583 5.48983181812 45.8929098845 10.2274536163 5.32415077925 42.2760792224 6.78233920143 2.53826811112 48.5311163829 6.45524449042 7.97304471946 0.00104639199914 0.000130816658011 0.000240558855874 0.00130800961504 0.000203899011746 -0.000198219352248 0.00124905297037 0.000198285710212 7.3445822682e-06 0.00112456251134 0.000123717861901 -1.02056777295e-05 0.000929777801461 0.000137099516228 0.000132056441879 0.00139956337475 0.000266801681437 -9.51075401659e-05 88.901497909 141.544940875 
60000 45.7619329001 6.43876713353 5.26716581123 0.00116419028967 0.000157014768989 1.95902677306e-05 41.7082169156 49.7048068231 46.0585580381 2.55804942579 5.49175449911 46.1734033442 10.2578871983 5.32169367692 42.5100930651 6.81596592284 2.57176378489 48.878029125 6.50322510948 7.94815501133 0.001058598932 0.000127950210739 0.000236665566888 0.00128371059851 0.00019818102645 -0.000200330254289 0.00123417199003 0.000188896652956 8.12470192804e-06 0.00111944791881 0.000120152609472 -9.13250222331e-06 0.000936282397688 6.4364777867e-05 0.000136372314617 0.00131827672689 7.02404694795e-05 -7.45657990551e-05 88.6285894618 141.473580429 
65000 46.052170059 6.47722324937 5.27210153379 0.00115786767109 0.000150677295163 1.99292180332e-05 41.9744411199 50.0231405584 46.3653796733 2.60407069354 5.49393304344 46.452718186 10.2875656325 5.31955475746 42.7466701396 6.84810359251 2.60591383836 49.2201988559 6.54980207691 7.92229503931 0.00107127945276 0.00012062216089 0.000240226863774 0.00126319259209 0.000190944103338 -0.000197117004444 0.00122075081825 0.000179437081054 9.12101871296e-06 0.00111502997679 0.000117755539682 -7.65840258624e-06 0.000958567293616 0.000217429374628 0.000136996055014 0.00140837804855 0.000162681673738 -0.000134435747385 88.3824112679 141.394708075 
70000 46.3409194145 6.51413086236 5.27711823842 0.00115216882292 0.000144596801992 2.00999361803e-05 42.2436055156 50.3363604631 46.6691188649 2.64775492134 5.49630620146 46.7309525709 10.3166933732 5.31773910839 42.9855315847 6.87884055373 2.64102361481 49.5579910749 6.59501651474 7.89613128103 0.00108176863005 0.000112042034817 0.000242450384636 0.00124278187715 0.000185928090311 -0.000197357661506 0.0012094037285 0.000170103005189 9.85941603068e-06 0.00111074272224 0.000115183037855 -7.05964919743e-06 0.000954017583225 4.62213204309e-05 0.000143770272313 0.00132914945232 0.000272992125237 -9.08706086885e-05 88.1572433835 141.308796431 
75000 46.6282851037 6.54956249378 5.28212099252 0.00114685590789 0.000138957944017 1.98589439727e-05 42.51504012 50.6446760488 46.9700558517 2.6892284474 5.49874217976 47.0082276167 10.3452885284 5.31608596224 43.2262568084 6.90805748236 2.67681871027 49.8537562752 6.1403900962 7.87009811191 0.0010887847223 0.000107590748872 0.000237071612294 0.00122465497891 0.000181662420574 -0.000199233961555 0.00119858348878 0.000161915661085 9.9028013643e-06 0.00110734436309 0.000113470645211 -6.20893644428e-06 0.000962413238375 5.71825337991e-05 0.000145178970399 0.00133799178415 0.000241734115708 -0.00010271089068 87.9500680292 141.218343129 
80000 46.9144025302 6.58359877987 5.28706989904 0.00114214422727 0.000133446399436 1.96123657732e-05 42.78780897 50.9491142331 47.2683055539 2.72866232288 5.50128637556 47.2846382434 10.37336266 5.31466808111 43.4688517625 6.93592839074 2.71299558998 50.1851507853 6.18326385379 7.84401844308 0.00109377670807 0.000103615591398 0.000231786502761 0.00121049424183 0.000175245624175 -0.000194590832135 0.00118787805271 0.000153460053282 1.05248421165e-05 0.00110377676028 0.000111344641266 -5.24032003904e-06 0.00097748007597 0.000159386214812 0.000144409183474 0.00131736746081 0.000148269606513 -0.000105190010201 87.7610278076 141.126443303 
85000 47.1994069077 6.61629622527 5.29195633738 0.00113798346102 0.000128234530603 1.93059782023e-05 43.0620644005 51.2499662141 47.5641683495 2.76610746812 5.50389359643 47.5603097048 10.4009907945 5.31345072365 43.7129918416 6.96253665521 2.74949656344 50.5133344823 6.22499559105 7.81764233603 0.00110045307458 9.57646001381e-05 0.000232785702871 0.00119625673061 0.000170535236945 -0.000192369902183 0.00117961916679 0.000145398742421 1.06078131718e-05 0.00110160459846 0.000109927246745 -4.4100755634e-06 0.000979390758488 0.000103106161086 0.000146596254969 0.00131102695055 0.000227234130918 -0.000106403639231 87.5886747094 141.035460033 
90000 47.4834779668 6.64772620065 5.29677603314 0.00113466883346 0.000123301859355 1.91827644229e-05 43.3381425372 51.5473697397 47.8580644427 2.8016693778 5.50651568973 47.835439878 10.4281965945 5.31235741747 43.9585534203 6.98774050347 2.78648664158 50.3497866039 6.8899266113 7.79728512747 0.00110783042579 8.84711694678e-05 0.000232711909121 0.0011831088475 0.000167054627076 -0.000194050131129 0.00117170504883 0.000138848167444 1.02777371564e-05 0.00109966973013 0.000107873725914 -4.38599287017e-06 0.000982695659853 6.02919485727e-05 0.000150615934226 0.00127687703375 3.52226237965e-05 -7.33139176697e-05 87.4272067548 140.942244186 
95000 47.7667815285 6.67798741611 5.30148619747 0.00113179729814 0.00011883983534 1.86150556002e-05 43.6157857992 51.8420211542 48.1501464964 2.83557967251 5.50908380817 48.1101451925 10.455016317 5.31137098282 44.7331858568 7.48478911634 2.81980878085 50.6737781278 6.93015069531 7.780134714 0.00111167848313 8.61266822308e-05 0.000222728617934 0.00117459341806 0.000161843017392 -0.00019018743584 0.00116513130601 0.000133500301606 1.0189307741e-05 0.00109812858162 0.000106326989348 -3.321052429e-06 0.000910128347985 0.000153469266127 0.00010779471238 0.00130087390699 0.000205213640127 -6.78996306287e-05 87.2772195153 140.849534502 
100000 48.0494548385 6.70717007843 5.3061065882 0.00112953503193 0.000114695737304 1.83253383651e-05 43.8941827809 52.1345161613 47.7966194002 2.86694023828 5.24287998343 48.3844598208 10.4814521634 5.31054572781 44.9795156119 7.5074620931 2.84563777489 50.9959321392 6.96950859944 7.76231470149 0.00111560744995 8.08383023704e-05 0.000219795992643 0.00116539104636 0.000158026044063 -0.000186498363404 0.00114989771017 0.000122098860523 3.80601284748e-05 0.0010964952807 0.000105011188222 -3.36312909893e-06 0.00111590760419 -1.9201004965e-05 9.1617942736e-05 0.00127037873056 7.71650714192e-05 -7.63193571745e-05 87.1382222066 140.758540051 
