0 92.9539513494 35.9036266265 24.6859055674 0.0 0.0 0.0 89.6487310219 96.2591716769 90.8178364374 32.9069562046 24.2895717238 95.0900662615 38.9002970484 25.0822394109 93.2712418455 35.8619413908 20.7890238684 92.6366608534 35.9453118622 28.5827872663 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 90.7486218434 132.912750496 
5000 93.2167634688 35.9029552198 24.6811902912 0.00119735444787 9.25541554847e-06 -1.53720961827e-05 89.91173936 96.5487042063 91.0993520838 32.8562228707 24.2815585615 95.3530015167 38.9400262961 25.0848180668 93.6935189496 35.870309839 20.7730662415 92.6796034288 35.9399566704 28.5860225616 0.00122903221308 -9.55565283841e-05 -7.00473230631e-05 0.0012795483906 9.02176102175e-05 3.81989093442e-05 0.00129879575528 -0.00018600966316 -1.92946168551e-05 0.00117430254183 0.000152271481537 4.57888175908e-06 0.00191786456804 4.02428970839e-05 -4.8037410661e-05 0.000232572635504 -7.14171779941e-06 2.09657340385e-05 92.4479831248 136.401273886 
10000 93.5117989175 35.9056427739 24.6778061616 0.00116364930758 1.21312337693e-05 -1.21166982582e-05 90.2164378152 96.8616214348 91.4237744089 32.8195791405 24.2739789464 95.3148600896 38.9702729114 24.6438409659 94.1595797994 35.8770028821 20.7656028732 92.7460644231 35.9429261295 28.5886112551 0.00121168138632 -6.61088827839e-05 -0.000131845747869 0.00122184447493 7.58773328242e-05 0.000104767161533 0.00129492944168 -0.000115496094519 -4.10913524658e-05 0.00120558364477 0.0001061822395 3.19705049422e-05 0.00181737491701 1.72773701844e-05 -1.56285204855e-05 0.000293103636152 2.68908609032e-05 1.12147010149e-06 92.8168223296 137.517579236 
15000 93.7991241543 35.9090026109 24.6750637261 0.00113582959609 1.47292724597e-05 -9.91785213126e-06 90.4866021341 97.1717053507 91.746303208 32.7955697447 24.2617828773 95.6109642247 38.9935510833 24.6524959322 94.6052627087 35.8802389396 20.7642849795 92.8240246646 35.9519430594 28.5869190795 0.00102105875941 -6.79225796415e-05 -0.000134265344059 0.00121850951267 0.000102155572513 0.000240451374272 0.00128447295652 -8.04811078481e-05 -5.57506132971e-05 0.0011643150516 8.2982817295e-05 3.73113836452e-05 0.0017518653461 1.04734060312e-05 3.51011014445e-06 0.000328326212495 4.36739552416e-05 -1.39665741298e-05 92.8553856445 138.164966661 
20000 94.0801261015 35.9129960135 24.6728886847 0.00111284879716 1.73472333706e-05 -7.48251846997e-06 90.7187443568 97.4970096715 92.0663159759 32.7784656823 24.2453577202 95.897493388 39.0127193784 24.6626610773 95.0366771516 35.8825433542 20.7671942757 92.9094876551 35.9642176748 28.5817935605 0.000858692382502 4.11407371614e-05 -0.000122003046169 0.00131406615897 3.56637187661e-05 0.000334973499425 0.00127608579733 -5.78690978415e-05 -7.45702369166e-05 0.00112804248363 7.23554392854e-05 4.514250035e-05 0.00170113429788 7.9383982031e-06 1.96870232442e-05 0.00035453487585 5.40694188085e-05 -2.68468748909e-05 92.752703505 138.613963071 
25000 94.3558668498 35.917656932 24.6713017418 0.00109363504569 1.99551313299e-05 -5.29831647449e-06 90.9437371452 97.824113979 92.3838299741 32.7659701762 24.2256196823 96.175028983 39.0301008684 24.6752558618 95.4565772841 35.8844866404 20.7739352297 93.0011270895 35.9787482565 28.5735578968 0.000894305347795 -0.000136705778293 -0.00019785618294 0.00131325048389 0.000171298044792 0.000242548872624 0.00126411950513 -4.31729412622e-05 -8.13434212533e-05 0.00109350253894 6.75658962048e-05 5.53547548128e-05 0.00165941100083 7.19960564573e-06 3.47022097747e-05 0.000378204983048 6.18114866071e-05 -3.89347831562e-05 92.5813782854 138.96816653 
30000 94.6271638217 35.9230244615 24.6702176166 0.00107725948743 2.29995643337e-05 -3.37652515683e-06 91.1736149477 98.1532359118 92.6983940681 32.7566395076 24.2049156836 96.4443993768 39.046704251 24.6902272064 95.8667291204 35.8864644772 20.7842967721 93.0985144152 35.9950100737 28.5622836791 0.000953554496285 -0.00010458440754 -0.000266807792935 0.00127944978067 8.46400634343e-05 0.000228018363991 0.00125242858797 -3.20561666413e-05 -8.3456657054e-05 0.00106232084162 6.56238425124e-05 6.32325388955e-05 0.00162242784554 8.4617824006e-06 4.84673942629e-05 0.000400937523656 6.807483075e-05 -5.1156409898e-05 92.3701261977 139.266488933 
35000 94.8946790913 35.9291585933 24.6696424784 0.00106328836824 2.61675295633e-05 -1.11101283258e-06 91.401927388 98.470226645 93.0099435951 32.7494448012 24.1839686616 96.7066021953 39.0633511894 24.7067942779 96.2681488201 35.8887053186 20.7983277058 93.2015881997 36.0126771766 28.5479437666 0.00083240462644 -1.91529015611e-05 -0.00024004580626 0.00124727480953 -4.97406466681e-05 0.000211271183981 0.0012409126206 -2.58543809445e-05 -8.46164578173e-05 0.00103540149186 6.75801486498e-05 6.90484968777e-05 0.00158949986209 9.63131791669e-06 6.35338941906e-05 0.000423692425091 7.30521512808e-05 -6.34840873341e-05 92.1350901616 139.5269188 
40000 95.1589684887 35.9361152291 24.6696360353 0.0010513538456 2.9415713992e-05 9.77089634549e-07 91.6127005424 98.7760981871 93.318886975 32.7436869302 24.1625249572 96.9621911141 39.0806183108 24.7246602104 96.6618035084 35.8912402417 20.8160428099 93.3103366495 36.0314815968 28.5304948588 0.000853977881093 -1.26365155756e-05 -0.000247694897093 0.00120035189882 1.87899558592e-05 0.000249392304598 0.00123068980097 -2.05778230942e-05 -8.64193598247e-05 0.0010099416052 7.08226402075e-05 7.42347700116e-05 0.00156024898585 1.15828454403e-05 7.76521325116e-05 0.000446255085218 7.71005416982e-05 -7.61228982237e-05 91.8823077304 139.756027687 
45000 95.4205137075 35.9439168298 24.6700608246 0.00104138821057 3.30087529794e-05 2.3057464772e-06 91.8289174698 99.0719170141 93.6253413894 32.7390583236 24.1409492113 97.2118148616 39.0986833134 24.7438320141 97.0484376595 35.8944808026 20.8371452546 93.4246711322 36.0511469922 28.5099321041 0.000875574367993 -7.72460575669e-06 -0.00025853703232 0.00115520021971 -3.84592496588e-06 0.000262174323698 0.00122121769066 -1.64744120755e-05 -8.56763001672e-05 0.000987773783318 7.39198487468e-05 7.88709384181e-05 0.00153302718587 1.39624195987e-05 9.13271920999e-05 0.00046856561085 7.99650300573e-05 -8.83395801949e-05 91.6174319611 139.960031384 
50000 95.6798153889 35.9526223139 24.6707386939 0.00103327023765 3.66179842405e-05 3.13834256872e-06 92.0504935353 99.3585118029 93.9295942323 32.7353856742 24.11952943 97.4562832649 39.117585982 24.7639282559 97.428590755 35.8984175767 20.8616798635 93.5444934102 36.0713904332 28.4863170839 0.00089677278545 -2.58263455856e-06 -0.000272467367773 0.0011307277268 0.00032477915713 0.000325927418773 0.00121334984302 -1.28176424898e-05 -8.59237426026e-05 0.000968450888086 7.80005563033e-05 8.17360641269e-05 0.00150864704824 1.71595282278e-05 0.000105378808921 0.000489884894932 8.14953163264e-05 -0.000100693069006 91.3448496668 140.138539815 
55000 95.9373241079 35.9622451626 24.671606673 0.00102705931765 4.03469082289e-05 3.84818118803e-06 92.2771534817 99.6470183809 94.2322155483 32.7326842299 24.0981275675 97.6962510913 39.1375560085 24.7843812428 97.3081797784 35.4252757542 20.8873800962 93.6697155132 36.0919067526 28.4596602355 0.000916820549505 1.98603145015e-06 -0.000284250358372 0.00118867154381 8.59872128053e-05 0.000291202035964 0.00120785932014 -9.06288091733e-06 -8.50024248617e-05 0.000951585340511 8.23462625655e-05 8.21614348362e-05 0.00149591884341 7.77377909622e-06 8.85705791572e-05 0.00051206396822 8.25531301003e-05 -0.000112594770001 91.0667464833 140.29186764 
60000 96.1934602559 35.9728016403 24.6726595594 0.0010223819942 4.41577950801e-05 4.41448280274e-06 92.5087716173 99.9406431258 94.5336651781 32.7309333576 24.0768471832 97.9321665546 39.1586803191 24.8051907017 97.679775433 35.4277336799 20.9107332266 93.8005258507 36.1126304011 28.4300662325 0.000936339634425 5.20914079588e-06 -0.000284202613087 0.00116139245584 8.80130823513e-05 0.000297251888884 0.00120364139805 -5.10287671717e-06 -8.50283496513e-05 0.000936183855923 8.66108386966e-05 8.42466393093e-05 0.00147752350677 1.28715639884e-05 9.78848748268e-05 0.000534663111339 8.30687781968e-05 -0.000123992196834 90.7859949403 140.422701285 
